record_id,qa_status,source_id,focus_agent_id,state,locale,resolution,path,reviewed_slot_1_agent,reviewed_slot_2_agent,reviewed_slot_3_agent,suggested_slot_1_agent,suggested_slot_2_agent,suggested_slot_3_agent,reviewed_unknown_flag,suggested_unknown_flag,suggested_confidence
frame-cv_recent_001-cv_recent_001_001-precheck-001938,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001938.jpg,,,,agent_vivian,agent_nicole,agent_vivian,,false,slot_1_agent:0.5368; slot_2_agent:0.5858; slot_3_agent:0.5706
frame-cv_recent_001-cv_recent_001_001-precheck-001957,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001957.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.5447; slot_2_agent:0.6071; slot_3_agent:0.5324
frame-cv_recent_001-cv_recent_001_001-precheck-001995,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001995.jpg,,,,agent_vivian,agent_lycaon,agent_vivian,,false,slot_1_agent:0.5415; slot_2_agent:0.6293; slot_3_agent:0.5671
frame-cv_recent_001-cv_recent_001_001-precheck-002014,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002014.jpg,,,,agent_vivian,unknown,unknown,,true,slot_1_agent:0.4334; slot_2_agent:0.2649; slot_3_agent:0.5216
frame-cv_recent_001-cv_recent_001_001-precheck-002109,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002109.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.5579; slot_2_agent:0.6425; slot_3_agent:0.5492
frame-cv_recent_001-cv_recent_001_001-precheck-002128,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002128.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.4995; slot_2_agent:0.5944; slot_3_agent:0.5111
frame-cv_recent_001-cv_recent_001_001-precheck-002147,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002147.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.537; slot_2_agent:0.5789; slot_3_agent:0.5518
frame-cv_recent_001-cv_recent_001_001-precheck-002166,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002166.jpg,,,,agent_nicole,unknown,unknown,,false,slot_1_agent:0.6274; slot_2_agent:0.55; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-002185,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002185.jpg,,,,agent_nicole,agent_vivian,agent_nicole,,false,slot_1_agent:0.5837; slot_2_agent:0.7498; slot_3_agent:0.6215
frame-cv_recent_001-cv_recent_001_001-precheck-002204,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002204.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.4919; slot_2_agent:0.5231; slot_3_agent:0.5449
frame-cv_recent_001-cv_recent_001_001-precheck-002223,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002223.jpg,,,,agent_nicole,agent_nicole,unknown,,true,slot_1_agent:0.4795; slot_2_agent:0.6485; slot_3_agent:0.2928
frame-cv_recent_001-cv_recent_001_001-precheck-002242,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002242.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5499; slot_2_agent:0.609; slot_3_agent:0.393
frame-cv_recent_001-cv_recent_001_001-precheck-002261,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002261.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5187; slot_2_agent:0.5986; slot_3_agent:0.5341
frame-cv_recent_001-cv_recent_001_001-precheck-002280,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002280.jpg,,,,agent_vivian,agent_nicole,agent_vivian,,false,slot_1_agent:0.5535; slot_2_agent:0.5156; slot_3_agent:0.5967
frame-cv_recent_001-cv_recent_001_001-precheck-002299,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002299.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5769; slot_2_agent:0.6282; slot_3_agent:0.6159
frame-cv_recent_001-cv_recent_001_001-precheck-002337,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002337.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.598; slot_2_agent:0.6059; slot_3_agent:0.6168
frame-cv_recent_001-cv_recent_001_001-precheck-002356,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002356.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5433; slot_2_agent:0.5753; slot_3_agent:0.5339
frame-cv_recent_001-cv_recent_001_001-precheck-002375,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002375.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.582; slot_2_agent:0.6675; slot_3_agent:0.4692
frame-cv_recent_001-cv_recent_001_001-precheck-002394,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002394.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5872; slot_2_agent:0.5716; slot_3_agent:0.509
frame-cv_recent_001-cv_recent_001_001-precheck-002413,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002413.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.6099; slot_2_agent:0.5934; slot_3_agent:0.5696
frame-cv_recent_001-cv_recent_001_001-precheck-002432,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002432.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5656; slot_2_agent:0.3177; slot_3_agent:0.5965
frame-cv_recent_001-cv_recent_001_001-precheck-002470,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002470.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5695; slot_2_agent:0.6456; slot_3_agent:0.5371
frame-cv_recent_001-cv_recent_001_001-precheck-002489,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002489.jpg,,,,agent_vivian,agent_nicole,agent_vivian,,false,slot_1_agent:0.5777; slot_2_agent:0.6163; slot_3_agent:0.5845
frame-cv_recent_001-cv_recent_001_001-precheck-002508,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002508.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.6134; slot_2_agent:0.5791; slot_3_agent:0.5107
frame-cv_recent_001-cv_recent_001_001-precheck-002527,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002527.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5459; slot_2_agent:0.6212; slot_3_agent:0.5135
frame-cv_recent_001-cv_recent_001_001-precheck-002546,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002546.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.6237; slot_2_agent:0.6366; slot_3_agent:0.6715
frame-cv_recent_001-cv_recent_001_001-precheck-002565,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002565.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5217; slot_2_agent:0.6965; slot_3_agent:0.5571
frame-cv_recent_001-cv_recent_001_001-precheck-002584,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002584.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5883; slot_2_agent:0.6073; slot_3_agent:0.549
frame-cv_recent_001-cv_recent_001_001-precheck-002622,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002622.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.6262; slot_2_agent:0.6141; slot_3_agent:0.5703
frame-cv_recent_001-cv_recent_001_001-precheck-002641,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002641.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5492; slot_2_agent:0.5755; slot_3_agent:0.5978
frame-cv_recent_001-cv_recent_001_001-precheck-002698,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002698.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.5877; slot_2_agent:0.6206; slot_3_agent:0.6076
frame-cv_recent_001-cv_recent_001_001-precheck-002736,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002736.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.55; slot_2_agent:0.5586; slot_3_agent:0.6197
frame-cv_recent_001-cv_recent_001_001-precheck-002755,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002755.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5495; slot_2_agent:0.5996; slot_3_agent:0.5164
frame-cv_recent_001-cv_recent_001_001-precheck-002774,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002774.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5699; slot_2_agent:0.6233; slot_3_agent:0.6029
frame-cv_recent_001-cv_recent_001_001-precheck-002793,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002793.jpg,,,,unknown,agent_nicole,agent_vivian,,false,slot_1_agent:0.548; slot_2_agent:0.6107; slot_3_agent:0.5816
frame-cv_recent_001-cv_recent_001_001-precheck-002812,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002812.jpg,,,,agent_vivian,agent_nicole,agent_nicole,,false,slot_1_agent:0.6227; slot_2_agent:0.6143; slot_3_agent:0.5912
frame-cv_recent_001-cv_recent_001_001-precheck-002831,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002831.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5655; slot_2_agent:0.6054; slot_3_agent:0.6151
frame-cv_recent_001-cv_recent_001_001-precheck-002850,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002850.jpg,,,,unknown,agent_vivian,agent_vivian,,false,slot_1_agent:0.5159; slot_2_agent:0.5663; slot_3_agent:0.5868
frame-cv_recent_001-cv_recent_001_001-precheck-002869,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002869.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5477; slot_2_agent:0.6267; slot_3_agent:0.5749
frame-cv_recent_001-cv_recent_001_001-precheck-002888,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002888.jpg,,,,agent_vivian,agent_nicole,agent_vivian,,false,slot_1_agent:0.5667; slot_2_agent:0.5479; slot_3_agent:0.5938
frame-cv_recent_001-cv_recent_001_001-precheck-002907,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002907.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5576; slot_2_agent:0.5795; slot_3_agent:0.5911
frame-cv_recent_001-cv_recent_001_001-precheck-002926,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002926.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5681; slot_2_agent:0.5828; slot_3_agent:0.5948
frame-cv_recent_001-cv_recent_001_001-precheck-002945,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002945.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5466; slot_2_agent:0.5682; slot_3_agent:0.608
frame-cv_recent_001-cv_recent_001_001-precheck-002964,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002964.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.6046; slot_2_agent:0.557; slot_3_agent:0.6061
frame-cv_recent_001-cv_recent_001_001-precheck-002983,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f002983.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5486; slot_2_agent:0.4098; slot_3_agent:0.5889
frame-cv_recent_001-cv_recent_001_001-precheck-003002,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003002.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.38; slot_2_agent:0.5823; slot_3_agent:0.657
frame-cv_recent_001-cv_recent_001_001-precheck-003021,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003021.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5731; slot_2_agent:0.7128; slot_3_agent:0.6312
frame-cv_recent_001-cv_recent_001_001-precheck-003040,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003040.jpg,,,,agent_vivian,unknown,agent_vivian,,false,slot_1_agent:0.5537; slot_2_agent:0.386; slot_3_agent:0.5149
frame-cv_recent_001-cv_recent_001_001-precheck-003059,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003059.jpg,,,,unknown,agent_vivian,agent_vivian,,false,slot_1_agent:0.3618; slot_2_agent:0.5819; slot_3_agent:0.5683
frame-cv_recent_001-cv_recent_001_001-precheck-003078,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003078.jpg,,,,agent_vivian,unknown,agent_vivian,,false,slot_1_agent:0.5782; slot_2_agent:0.4395; slot_3_agent:0.6217
frame-cv_recent_001-cv_recent_001_001-precheck-003097,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003097.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5947; slot_2_agent:0.7015; slot_3_agent:0.6539
frame-cv_recent_001-cv_recent_001_001-precheck-003116,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003116.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5538; slot_2_agent:0.3908; slot_3_agent:0.6029
frame-cv_recent_001-cv_recent_001_001-precheck-003135,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003135.jpg,,,,agent_lycaon,unknown,agent_nicole,,false,slot_1_agent:0.6275; slot_2_agent:0.3806; slot_3_agent:0.5892
frame-cv_recent_001-cv_recent_001_001-precheck-003154,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003154.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.6224; slot_2_agent:0.637; slot_3_agent:0.591
frame-cv_recent_001-cv_recent_001_001-precheck-003173,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003173.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5343; slot_2_agent:0.6332; slot_3_agent:0.608
frame-cv_recent_001-cv_recent_001_001-precheck-003192,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003192.jpg,,,,agent_vivian,unknown,agent_vivian,,false,slot_1_agent:0.4358; slot_2_agent:0.3462; slot_3_agent:0.5512
frame-cv_recent_001-cv_recent_001_001-precheck-003211,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003211.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5697; slot_2_agent:0.5833; slot_3_agent:0.6227
frame-cv_recent_001-cv_recent_001_001-precheck-003230,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003230.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5737; slot_2_agent:0.6199; slot_3_agent:0.5938
frame-cv_recent_001-cv_recent_001_001-precheck-003249,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003249.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5549; slot_2_agent:0.5236; slot_3_agent:0.615
frame-cv_recent_001-cv_recent_001_001-precheck-003268,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003268.jpg,,,,unknown,agent_nicole,agent_vivian,,false,slot_1_agent:0.5293; slot_2_agent:0.6443; slot_3_agent:0.6192
frame-cv_recent_001-cv_recent_001_001-precheck-003287,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003287.jpg,,,,unknown,agent_nicole,agent_vivian,,false,slot_1_agent:0.55; slot_2_agent:0.6302; slot_3_agent:0.5619
frame-cv_recent_001-cv_recent_001_001-precheck-003306,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003306.jpg,,,,unknown,agent_nicole,agent_vivian,,false,slot_1_agent:0.457; slot_2_agent:0.59; slot_3_agent:0.6208
frame-cv_recent_001-cv_recent_001_001-precheck-003325,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003325.jpg,,,,agent_vivian,agent_nicole,agent_vivian,,false,slot_1_agent:0.5468; slot_2_agent:0.6216; slot_3_agent:0.5696
frame-cv_recent_001-cv_recent_001_001-precheck-003344,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003344.jpg,,,,agent_nicole,agent_nicole,unknown,,false,slot_1_agent:0.5934; slot_2_agent:0.5841; slot_3_agent:0.5449
frame-cv_recent_001-cv_recent_001_001-precheck-003363,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003363.jpg,,,,unknown,agent_lycaon,unknown,,false,slot_1_agent:0.4639; slot_2_agent:0.6612; slot_3_agent:0.5399
frame-cv_recent_001-cv_recent_001_001-precheck-003401,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003401.jpg,,,,agent_nicole,agent_lycaon,agent_nicole,,false,slot_1_agent:0.6085; slot_2_agent:0.6268; slot_3_agent:0.6473
frame-cv_recent_001-cv_recent_001_001-precheck-003420,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003420.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.4441; slot_2_agent:0.6715; slot_3_agent:0.5493
frame-cv_recent_001-cv_recent_001_001-precheck-003439,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003439.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.5978; slot_2_agent:0.6543; slot_3_agent:0.6178
frame-cv_recent_001-cv_recent_001_001-precheck-003458,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003458.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.4453; slot_2_agent:0.5224; slot_3_agent:0.4714
frame-cv_recent_001-cv_recent_001_001-precheck-003496,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003496.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.3106; slot_2_agent:0.364; slot_3_agent:0.4277
frame-cv_recent_001-cv_recent_001_001-precheck-003515,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003515.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5467; slot_2_agent:0.6138; slot_3_agent:0.5318
frame-cv_recent_001-cv_recent_001_001-precheck-003534,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003534.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.4981; slot_2_agent:0.6651; slot_3_agent:0.6547
frame-cv_recent_001-cv_recent_001_001-precheck-003553,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003553.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.4756; slot_2_agent:0.5905; slot_3_agent:0.411
frame-cv_recent_001-cv_recent_001_001-precheck-003591,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003591.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5047; slot_2_agent:0.4615; slot_3_agent:0.5444
frame-cv_recent_001-cv_recent_001_001-precheck-003610,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003610.jpg,,,,agent_lycaon,agent_lycaon,agent_lycaon,,false,slot_1_agent:0.6517; slot_2_agent:0.6008; slot_3_agent:0.635
frame-cv_recent_001-cv_recent_001_001-precheck-003629,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003629.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.6384; slot_2_agent:0.5807; slot_3_agent:0.5789
frame-cv_recent_001-cv_recent_001_001-precheck-003648,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003648.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.6378; slot_2_agent:0.3733; slot_3_agent:0.6192
frame-cv_recent_001-cv_recent_001_001-precheck-003667,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003667.jpg,,,,unknown,unknown,agent_nicole,,false,slot_1_agent:0.5498; slot_2_agent:0.5399; slot_3_agent:0.5969
frame-cv_recent_001-cv_recent_001_001-precheck-003686,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003686.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5499; slot_2_agent:0.3685; slot_3_agent:0.6467
frame-cv_recent_001-cv_recent_001_001-precheck-003705,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003705.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.5142; slot_2_agent:0.6372; slot_3_agent:0.4757
frame-cv_recent_001-cv_recent_001_001-precheck-003724,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003724.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.5188; slot_2_agent:0.5632; slot_3_agent:0.3454
frame-cv_recent_001-cv_recent_001_001-precheck-003743,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003743.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.6458; slot_2_agent:0.5728; slot_3_agent:0.5776
